2	122.841114	45.619026	白城
3	122.85104	45.62167	洮北
3	123.19924	45.84779	镇赉
3	123.08761	44.81388	通榆
3	122.78772	45.33502	洮南
3	124.29519	45.50846	大安
2	129.513228	42.904823	延边
3	129.51357	42.90682	延吉
3	129.84381	42.96801	图们
3	128.23242	43.37304	敦化
3	130.36572	42.86242	珲春
3	129.42584	42.76804	龙井
3	129.01077	42.5464	和龙
3	129.77121	43.31278	汪清
3	128.90625	43.11533	安图
2	126.642464	45.756967	哈尔滨
3	126.61705	45.75586	道里
3	126.66854	45.75996	南岗
3	126.64938	45.79187	道外
3	126.63729	45.59777	平房
3	126.56276	45.80831	松北
3	126.67968	45.72383	香坊
3	126.58792	45.88895	呼兰
3	126.97525	45.54144	阿城
3	126.308784	45.377942	双城
3	129.56817	46.3247	依兰
3	128.82952	45.85162	方正
3	127.48675	45.75504	宾县
3	127.40799	46.08148	巴彦
3	128.0448	45.94944	木兰
3	128.74603	45.99007	通河
3	128.33419	45.4554	延寿
3	127.96191	45.21736	尚志
3	127.16751	44.93184	五常
2	123.953486	47.348079	齐齐哈尔
3	123.95752	47.31776	龙沙
3	124.0133	47.36718	建华
3	123.97821	47.34075	铁锋
3	123.82229	47.15513	昂昂溪
3	123.62918	47.20884	富拉尔基
3	122.88183	47.51662	碾子山
3	123.75274	47.30946	梅里斯
3	123.20532	47.33868	龙江
3	125.30896	47.8931	依安
3	123.42285	46.39386	泰来
3	123.50317	47.92437	甘南
3	124.47457	47.77431	富裕
3	125.87396	48.03265	克山
3	126.24917	48.03828	克东
3	126.09167	47.60817	拜泉
3	124.87713	48.48388	讷河
2	130.975966	45.300046	鸡西
3	130.98139	45.30396	鸡冠
3	130.90493	45.21071	恒山
3	130.84841	45.35109	滴道
3	130.69848	45.09037	梨树
3	131.01132	45.33689	城子河
3	130.47811	45.21209	麻山
3	131.12423	45.26025	鸡东
3	132.93679	45.76291	虎林
3	131.84625	45.5297	密山
2	130.277487	47.332085	鹤岗
3	130.2943	47.34247	向阳
3	130.27468	47.31869	工农
3	130.27676	47.31404	南山
3	130.23965	47.2526	兴安
3	130.31706	47.33853	东山
3	130.29271	47.35776	兴山
3	130.83346	47.57959	萝北
3	131.86029	47.2903	绥滨
2	131.157304	46.643442	双鸭山
3	131.15841	46.64635	尖山
3	131.16473	46.59043	岭东
3	131.33593	46.59499	四方台
3	131.4016	46.57718	宝山
